"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"MCBRYAN_PUBERTAL_BREAST_4_5WK_DN"	"MCBRYAN_PUBERTAL_BREAST_4_5WK_DN"	"1/12"	"192/38039"	0.0589242059485275	0.0727891790342573	0.0437684575546927	"37"	1
"ALONSO_METASTASIS_UP"	"ALONSO_METASTASIS_UP"	"1/12"	"193/38039"	0.0592225891632769	0.0727891790342573	0.0437684575546927	"12"	1
"GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_DN"	"GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_DN"	"1/12"	"193/38039"	0.0592225891632769	0.0727891790342573	0.0437684575546927	"9"	1
"GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_UP"	"GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_UP"	"1/12"	"193/38039"	0.0592225891632769	0.0727891790342573	0.0437684575546927	"19"	1
"GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN"	"GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN"	"1/12"	"193/38039"	0.0592225891632769	0.0727891790342573	0.0437684575546927	"23"	1
"GSE2706_2H_VS_8H_R848_STIM_DC_UP"	"GSE2706_2H_VS_8H_R848_STIM_DC_UP"	"1/12"	"193/38039"	0.0592225891632769	0.0727891790342573	0.0437684575546927	"18"	1
"GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_UP"	"GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_UP"	"1/12"	"193/38039"	0.0592225891632769	0.0727891790342573	0.0437684575546927	"20"	1
"GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_DN"	"GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_DN"	"1/12"	"193/38039"	0.0592225891632769	0.0727891790342573	0.0437684575546927	"19"	1
"KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN"	"KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN"	"1/12"	"193/38039"	0.0592225891632769	0.0727891790342573	0.0437684575546927	"13"	1
"GSE10325_BCELL_VS_LUPUS_BCELL_UP"	"GSE10325_BCELL_VS_LUPUS_BCELL_UP"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"21"	1
"GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_UP"	"GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_UP"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"18"	1
"GSE20727_CTRL_VS_DNFB_ALLERGEN_TREATED_DC_DN"	"GSE20727_CTRL_VS_DNFB_ALLERGEN_TREATED_DC_DN"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"37"	1
"GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_UP"	"GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_UP"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"23"	1
"GSE25677_MPL_VS_R848_STIM_BCELL_DN"	"GSE25677_MPL_VS_R848_STIM_BCELL_DN"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"19"	1
"GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_DN"	"GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_DN"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"18"	1
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_UP"	"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_UP"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"19"	1
"GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_DN"	"GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_DN"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"21"	1
"GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN"	"GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"23"	1
"GSE37532_WT_VS_PPARG_KO_LN_TREG_UP"	"GSE37532_WT_VS_PPARG_KO_LN_TREG_UP"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"19"	1
"GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_DN"	"GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_DN"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"37"	1
"VEGF_A_UP.V1_UP"	"VEGF_A_UP.V1_UP"	"1/12"	"194/38039"	0.0595208856524713	0.0727891790342573	0.0437684575546927	"12"	1
"GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN"	"GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN"	"1/12"	"195/38039"	0.0598190954390257	0.0727891790342573	0.0437684575546927	"37"	1
"GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN"	"GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN"	"1/12"	"195/38039"	0.0598190954390257	0.0727891790342573	0.0437684575546927	"37"	1
"GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN"	"GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN"	"1/12"	"195/38039"	0.0598190954390257	0.0727891790342573	0.0437684575546927	"37"	1
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_DN"	"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_DN"	"1/12"	"195/38039"	0.0598190954390257	0.0727891790342573	0.0437684575546927	"9"	1
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_UP"	"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_UP"	"1/12"	"195/38039"	0.0598190954390257	0.0727891790342573	0.0437684575546927	"18"	1
"GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_UP"	"GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_UP"	"1/12"	"195/38039"	0.0598190954390257	0.0727891790342573	0.0437684575546927	"9"	1
"GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_UP"	"GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_UP"	"1/12"	"195/38039"	0.0598190954390257	0.0727891790342573	0.0437684575546927	"19"	1
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP"	"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP"	"1/12"	"195/38039"	0.0598190954390257	0.0727891790342573	0.0437684575546927	"19"	1
"GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP"	"GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP"	"1/12"	"195/38039"	0.0598190954390257	0.0727891790342573	0.0437684575546927	"12"	1
"GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP"	"GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP"	"1/12"	"195/38039"	0.0598190954390257	0.0727891790342573	0.0437684575546927	"21"	1
"GSE8515_CTRL_VS_IL1_4H_STIM_MAC_DN"	"GSE8515_CTRL_VS_IL1_4H_STIM_MAC_DN"	"1/12"	"195/38039"	0.0598190954390257	0.0727891790342573	0.0437684575546927	"13"	1
"GO_LOCOMOTORY_BEHAVIOR"	"GO_LOCOMOTORY_BEHAVIOR"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"18"	1
"GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION"	"GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"18"	1
"GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP"	"GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"18"	1
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_UP"	"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_UP"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"23"	1
"GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_UP"	"GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_UP"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"12"	1
"GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_DN"	"GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_DN"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"21"	1
"GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_UP"	"GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_UP"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"13"	1
"GSE27859_MACROPHAGE_VS_DC_DN"	"GSE27859_MACROPHAGE_VS_DC_DN"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"37"	1
"GSE28130_ACTIVATED_VS_INDUCEED_TREG_UP"	"GSE28130_ACTIVATED_VS_INDUCEED_TREG_UP"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"18"	1
"GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_DN"	"GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_DN"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"37"	1
"GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_UP"	"GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_UP"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"18"	1
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_DN"	"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_DN"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"9"	1
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP"	"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"19"	1
"GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP"	"GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"19"	1
"GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP"	"GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"37"	1
"GSE3982_MAC_VS_NEUTROPHIL_LPS_STIM_DN"	"GSE3982_MAC_VS_NEUTROPHIL_LPS_STIM_DN"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"23"	1
"GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_UP"	"GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_UP"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"2"	1
"GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_3DAY_STIMULATED_BCELL_UP"	"GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_3DAY_STIMULATED_BCELL_UP"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"2"	1
"TGASTMAGC_NFE2_01"	"TGASTMAGC_NFE2_01"	"1/12"	"196/38039"	0.0601172185458521	0.0727891790342573	0.0437684575546927	"20"	1
"GRUETZMANN_PANCREATIC_CANCER_DN"	"GRUETZMANN_PANCREATIC_CANCER_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"21"	1
"GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP"	"GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"21"	1
"GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN"	"GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"23"	1
"GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_UP"	"GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_UP"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"18"	1
"GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_UP"	"GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_UP"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"20"	1
"GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN"	"GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"37"	1
"GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_UP"	"GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_UP"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"19"	1
"GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_DN"	"GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"23"	1
"GSE24574_BCL6_LOW_TFH_VS_NAIVE_CD4_TCELL_DN"	"GSE24574_BCL6_LOW_TFH_VS_NAIVE_CD4_TCELL_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"18"	1
"GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_DN"	"GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"19"	1
"GSE2706_UNSTIM_VS_8H_LPS_DC_UP"	"GSE2706_UNSTIM_VS_8H_LPS_DC_UP"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"18"	1
"GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_DN"	"GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"37"	1
"GSE29949_CD8_POS_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_UP"	"GSE29949_CD8_POS_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_UP"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"10"	1
"GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN"	"GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"19"	1
"GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_DN"	"GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"12"	1
"GSE360_L_MAJOR_VS_T_GONDII_DC_UP"	"GSE360_L_MAJOR_VS_T_GONDII_DC_UP"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"13"	1
"GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN"	"GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"23"	1
"GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN"	"GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"23"	1
"GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP"	"GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"9"	1
"GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_DN"	"GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_DN"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"21"	1
"GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP"	"GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"37"	1
"GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_6H_UP"	"GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_6H_UP"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"23"	1
"SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4"	"SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4"	"1/12"	"197/38039"	0.0604152549958548	0.0727891790342573	0.0437684575546927	"21"	1
"GO_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS"	"GO_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"37"	1
"GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN"	"GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"21"	1
"GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_UP"	"GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"9"	1
"GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN"	"GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"9"	1
"GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN"	"GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"23"	1
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_UP"	"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"19"	1
"GSE17721_POLYIC_VS_PAM3CSK4_24H_BMDC_DN"	"GSE17721_POLYIC_VS_PAM3CSK4_24H_BMDC_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"37"	1
"GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_DN"	"GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"18"	1
"GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP"	"GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"23"	1
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_DN"	"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"37"	1
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP"	"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"18"	1
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP"	"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"18"	1
"GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP"	"GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"19"	1
"GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_UP"	"GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"19"	1
"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN"	"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"18"	1
"GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN"	"GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"18"	1
"GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_UP"	"GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"37"	1
"GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_DN"	"GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"37"	1
"GSE22886_TCELL_VS_BCELL_NAIVE_DN"	"GSE22886_TCELL_VS_BCELL_NAIVE_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"19"	1
"GSE24574_BCL6_LOW_TFH_VS_NAIVE_CD4_TCELL_UP"	"GSE24574_BCL6_LOW_TFH_VS_NAIVE_CD4_TCELL_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"37"	1
"GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN"	"GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"23"	1
"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP"	"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"19"	1
"GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN"	"GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"20"	1
"GSE2706_UNSTIM_VS_8H_R848_DC_UP"	"GSE2706_UNSTIM_VS_8H_R848_DC_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"18"	1
"GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_48H_UP"	"GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_48H_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"37"	1
"GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_48H_DN"	"GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_48H_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"23"	1
"GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_DN"	"GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"37"	1
"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_UP"	"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"19"	1
"GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP"	"GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"37"	1
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_DN"	"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"2"	1
"GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP"	"GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"23"	1
"GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_DN"	"GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_DN"	"1/12"	"198/38039"	0.0607132048119334	0.0727891790342573	0.0437684575546927	"9"	1
